index,type,land_type,prefecture,city,city2,station_name,building_year,station_dis,price,price_per_tsubo,room,area,land_shape,frontage,gross_floor_area,building_type,city_plan,BCR,FAR
27206,宅地(土地と建物),住宅地,兵庫県,神戸市北区,君影町,鈴蘭台,2022,18,28000000,,,105,長方形,6.6,95,木造,第１種低層住居専用地域,50,100
27208,宅地(土地と建物),住宅地,兵庫県,神戸市北区,甲栄台,北鈴蘭台,1982,4,15000000,,,210,長方形,10.9,145,木造,第１種低層住居専用地域,50,100
27209,宅地(土地と建物),住宅地,兵庫県,神戸市北区,甲栄台,北鈴蘭台,2021,6,36000000,,,150,ほぼ長方形,8.7,105,木造,第１種中高層住居専用地域,60,200
27210,宅地(土地と建物),住宅地,兵庫県,神戸市北区,上津台,神鉄道場,2001,30分?60分,46000000,,,250,ほぼ長方形,10,160,木造,第１種低層住居専用地域,40,80
27211,宅地(土地と建物),住宅地,兵庫県,神戸市北区,上津台,神鉄道場,2004,30分?60分,20000000,,,155,ほぼ長方形,9,110,木造,第１種低層住居専用地域,40,80
27212,宅地(土地と建物),住宅地,兵庫県,神戸市北区,幸陽町,花山,1980,15,13000000,,,210,ほぼ長方形,13.1,150,軽量鉄骨造,第１種低層住居専用地域,50,100
27213,中古マンション等,,兵庫県,神戸市北区,幸陽町,花山,1992,7,9900000,,３ＬＤＫ,75,,,,ＲＣ,第１種中高層住居専用地域,60,200
27215,宅地(土地と建物),住宅地,兵庫県,神戸市北区,広陵町,山の街,2022,11,45000000,,,200,ほぼ台形,,110,木造,第１種低層住居専用地域,50,100
27217,宅地(土地と建物),住宅地,兵庫県,神戸市北区,鈴蘭台北町,鈴蘭台,2001,11,29000000,,,210,長方形,15,100,軽量鉄骨造,第１種低層住居専用地域,50,100
27219,宅地(土地と建物),住宅地,兵庫県,神戸市北区,鈴蘭台西町,鈴蘭台西口,1980,1,34000000,,,610,ほぼ長方形,21.9,640,ＲＣ,第１種低層住居専用地域,40,80
27220,中古マンション等,,兵庫県,神戸市北区,鈴蘭台西町,鈴蘭台西口,1991,9,9000000,,４ＬＤＫ,90,,,,ＳＲＣ,第１種中高層住居専用地域,60,200
27221,中古マンション等,,兵庫県,神戸市北区,鈴蘭台西町,鈴蘭台西口,2000,6,16000000,,３ＬＤＫ,70,,,,ＲＣ,第１種低層住居専用地域,40,80
27222,宅地(土地と建物),住宅地,兵庫県,神戸市北区,鈴蘭台南町,鈴蘭台,1979,3,50000000,,,530,不整形,19,440,ＲＣ,第１種低層住居専用地域,50,100
27225,宅地(土地と建物),住宅地,兵庫県,神戸市北区,鈴蘭台南町,鈴蘭台,2022,7,30000000,,,120,長方形,7.6,95,木造,第１種低層住居専用地域,50,100
27226,宅地(土地と建物),住宅地,兵庫県,神戸市北区,鈴蘭台南町,鈴蘭台,1978,3,5000000,,,50,ほぼ長方形,,90,軽量鉄骨造,第２種低層住居専用地域,50,100
27228,中古マンション等,,兵庫県,神戸市北区,鈴蘭台南町,鈴蘭台,2001,1,18000000,,３ＬＤＫ,65,,,,ＲＣ,第２種低層住居専用地域,50,100
27230,宅地(土地と建物),住宅地,兵庫県,神戸市北区,星和台,西鈴蘭台,1994,19,27000000,,,280,ほぼ整形,15,210,木造,第１種低層住居専用地域,40,80
27231,宅地(土地と建物),住宅地,兵庫県,神戸市北区,星和台,西鈴蘭台,1979,16,17000000,,,210,ほぼ長方形,,120,木造,第１種低層住居専用地域,40,80
27232,宅地(土地と建物),住宅地,兵庫県,神戸市北区,星和台,西鈴蘭台,1988,16,17000000,,,190,ほぼ整形,,115,木造,第１種低層住居専用地域,50,100
27233,宅地(土地と建物),住宅地,兵庫県,神戸市北区,星和台,西鈴蘭台,1978,18,9000000,,,250,ほぼ整形,,120,ＲＣ,第１種低層住居専用地域,40,80
27234,宅地(土地と建物),住宅地,兵庫県,神戸市北区,星和台,西鈴蘭台,1979,18,23000000,,,230,ほぼ正方形,15,165,木造,第１種低層住居専用地域,40,80
27235,宅地(土地と建物),住宅地,兵庫県,神戸市北区,筑紫が丘,山の街,1979,18,15000000,,,195,ほぼ長方形,,115,木造,第１種低層住居専用地域,50,100
27243,中古マンション等,,兵庫県,神戸市北区,花山東町,花山,1990,4,9500000,,３ＬＤＫ,80,,,,ＲＣ,第２種住居地域,60,200
27244,宅地(土地と建物),住宅地,兵庫県,神戸市北区,東大池,大池,2021,8,26000000,,,120,ほぼ長方形,7.4,95,木造,第１種低層住居専用地域,50,100
27245,宅地(土地と建物),住宅地,兵庫県,神戸市北区,東大池,大池,2022,7,28000000,,,125,不整形,13.2,100,木造,第１種低層住居専用地域,40,80
27246,宅地(土地と建物),住宅地,兵庫県,神戸市北区,日の峰,箕谷,1994,19,45000000,,,200,長方形,12.3,135,軽量鉄骨造,第１種低層住居専用地域,50,100
27247,宅地(土地と建物),住宅地,兵庫県,神戸市北区,日の峰,箕谷,2003,20,31000000,,,270,不整形,,115,木造,第１種低層住居専用地域,50,100
27248,中古マンション等,,兵庫県,神戸市北区,日の峰,箕谷,1992,19,13000000,,３ＬＤＫ,75,,,,ＳＲＣ,第１種中高層住居専用地域,60,200
27249,宅地(土地と建物),住宅地,兵庫県,神戸市北区,ひよどり台,西鈴蘭台,2022,30分?60分,43000000,,,250,ほぼ長方形,13,115,木造,第１種低層住居専用地域,40,80
27250,宅地(土地と建物),住宅地,兵庫県,神戸市北区,藤原台北町,岡場,1985,10,26000000,,,250,長方形,12.5,110,木造,第１種低層住居専用地域,40,80
27251,宅地(土地と建物),住宅地,兵庫県,神戸市北区,藤原台中町,岡場,1995,11,24000000,,,250,ほぼ長方形,13,135,軽量鉄骨造,第１種低層住居専用地域,40,80
27252,宅地(土地と建物),住宅地,兵庫県,神戸市北区,藤原台中町,岡場,1988,9,22000000,,,260,ほぼ長方形,11,120,木造,第１種低層住居専用地域,40,80
27253,宅地(土地と建物),住宅地,兵庫県,神戸市北区,藤原台南町,岡場,2022,28,38000000,,,150,長方形,9.7,110,木造,第１種中高層住居専用地域,60,200
27255,中古マンション等,,兵庫県,神戸市北区,藤原台南町,岡場,1994,28,5000000,,３ＬＤＫ,80,,,,ＲＣ,第１種中高層住居専用地域,60,200
27258,中古マンション等,,兵庫県,神戸市北区,緑町,山の街,1990,1,8500000,,３ＬＤＫ,70,,,,ＲＣ,第１種住居地域,60,200
27259,宅地(土地と建物),住宅地,兵庫県,神戸市北区,南五葉,西鈴蘭台,2022,13,49000000,,,145,ほぼ整形,7,115,木造,第１種中高層住居専用地域,60,200
27260,中古マンション等,,兵庫県,神戸市北区,南五葉,西鈴蘭台,1970,6,700000,,３ＤＫ,45,,,,ＲＣ,第１種中高層住居専用地域,60,200
27262,中古マンション等,,兵庫県,神戸市北区,山田町上谷上,谷上,2005,4,31000000,,３ＬＤＫ,80,,,,ＲＣ,第２種住居地域,60,200
27263,宅地(土地と建物),住宅地,兵庫県,神戸市北区,山田町原野,山の街,2010,28,15000000,,,150,長方形,9.7,100,木造,第１種低層住居専用地域,40,80
27264,宅地(土地と建物),住宅地,兵庫県,神戸市北区,若葉台,北鈴蘭台,2003,7,17000000,,,340,ほぼ長方形,19.1,195,ＲＣ、鉄骨造、木造,第１種低層住居専用地域,40,80
27265,宅地(土地と建物),住宅地,兵庫県,神戸市北区,若葉台,北鈴蘭台,2022,4,43000000,,,210,正方形,14.5,115,木造,第１種低層住居専用地域,50,100
27267,宅地(土地と建物),商業地,兵庫県,神戸市中央区,相生町,神戸(兵庫),1989,3,130000000,,,100,長方形,6.7,580,鉄骨造,商業地域,80,800
27268,中古マンション等,,兵庫県,神戸市中央区,相生町,神戸(兵庫),1979,6,20000000,,３ＬＤＫ,65,,,,ＳＲＣ,商業地域,80,600
27269,中古マンション等,,兵庫県,神戸市中央区,相生町,神戸(兵庫),2019,6,130000000,,２ＬＤＫ,90,,,,ＲＣ,商業地域,80,800
27271,中古マンション等,,兵庫県,神戸市中央区,旭通,三ノ宮(ＪＲ),2013,6,44000000,,１ＬＤＫ,40,,,,ＲＣ,商業地域,80,600
27272,中古マンション等,,兵庫県,神戸市中央区,旭通,三ノ宮(ＪＲ),2010,7,19000000,,１Ｋ,25,,,,ＲＣ,近隣商業地域,80,400
27273,中古マンション等,,兵庫県,神戸市中央区,旭通,三ノ宮(ＪＲ),2013,6,64000000,,２ＬＤＫ,65,,,,ＲＣ,商業地域,80,600
27276,中古マンション等,,兵庫県,神戸市中央区,磯上通,三ノ宮(ＪＲ),2006,11,21000000,,２ＬＤＫ,55,,,,ＲＣ,商業地域,80,600
27277,中古マンション等,,兵庫県,神戸市中央区,磯上通,三ノ宮(ＪＲ),2006,11,21000000,,１ＬＤＫ,55,,,,ＲＣ,商業地域,80,600
27278,中古マンション等,,兵庫県,神戸市中央区,磯辺通,三ノ宮(ＪＲ),2018,11,43000000,,２ＤＫ,55,,,,ＲＣ,商業地域,80,600
27279,中古マンション等,,兵庫県,神戸市中央区,磯辺通,三ノ宮(ＪＲ),1997,11,14000000,,１Ｋ,30,,,,ＲＣ,商業地域,80,700
27280,中古マンション等,,兵庫県,神戸市中央区,磯辺通,三ノ宮(ＪＲ),2005,9,38000000,,２ＬＤＫ,55,,,,ＳＲＣ,商業地域,80,600
27281,中古マンション等,,兵庫県,神戸市中央区,磯辺通,三ノ宮(ＪＲ),2005,9,47000000,,３ＬＤＫ,65,,,,ＳＲＣ,商業地域,80,600
27282,中古マンション等,,兵庫県,神戸市中央区,磯辺通,三ノ宮(ＪＲ),2000,10,13000000,,１Ｋ,15,,,,ＳＲＣ,商業地域,80,800
27283,中古マンション等,,兵庫県,神戸市中央区,伊藤町,三ノ宮(ＪＲ),2004,8,45000000,,２ＬＤＫ,65,,,,ＲＣ,商業地域,80,700
27284,中古マンション等,,兵庫県,神戸市中央区,海岸通,西元町,2012,3,17000000,,１Ｋ,20,,,,ＲＣ,商業地域,80,700
27285,中古マンション等,,兵庫県,神戸市中央区,海岸通,花隈,2005,5,40000000,,２ＬＤＫ,75,,,,ＳＲＣ,商業地域,80,700
27286,中古マンション等,,兵庫県,神戸市中央区,海岸通,花隈,2005,5,17000000,,１Ｋ,35,,,,ＳＲＣ,商業地域,80,700
27287,中古マンション等,,兵庫県,神戸市中央区,海岸通,元町(ＪＲ),2017,6,42000000,,３ＬＤＫ,60,,,,ＲＣ,商業地域,80,700
27288,中古マンション等,,兵庫県,神戸市中央区,海岸通,元町(ＪＲ),2017,6,33000000,,１ＬＤＫ,40,,,,ＲＣ,商業地域,80,700
27289,宅地(土地と建物),商業地,兵庫県,神戸市中央区,加納町,三ノ宮(ＪＲ),1993,4,170000000,,,60,ほぼ長方形,6,210,鉄骨造,商業地域,80,800
27290,中古マンション等,,兵庫県,神戸市中央区,加納町,三ノ宮(ＪＲ),2009,10,90000000,,２ＬＤＫ,100,,,,ＲＣ,商業地域,80,600
27291,中古マンション等,,兵庫県,神戸市中央区,加納町,三ノ宮(ＪＲ),2009,10,60000000,,２ＬＤＫ,80,,,,ＲＣ,商業地域,80,600
27292,中古マンション等,,兵庫県,神戸市中央区,加納町,三ノ宮(ＪＲ),2009,10,60000000,,,95,,,,ＲＣ,商業地域,80,600
27293,中古マンション等,,兵庫県,神戸市中央区,加納町,三ノ宮(ＪＲ),2009,10,40000000,,,50,,,,ＲＣ,商業地域,80,600
27294,中古マンション等,,兵庫県,神戸市中央区,加納町,新神戸,2002,4,23000000,,２ＬＤＫ,50,,,,ＳＲＣ,商業地域,80,600
27295,宅地(土地と建物),住宅地,兵庫県,神戸市中央区,上筒井通,春日野道(阪急),1963,8,37000000,,,125,ほぼ台形,10.5,170,ＲＣ,第１種中高層住居専用地域,60,200
27296,中古マンション等,,兵庫県,神戸市中央区,上筒井通,春日野道(阪急),2009,9,40000000,,４ＬＤＫ,85,,,,ＲＣ,第１種中高層住居専用地域,60,200
27297,宅地(土地と建物),商業地,兵庫県,神戸市中央区,北長狭通,元町(ＪＲ),1984,4,72000000,,,105,ほぼ長方形,8.5,260,ＲＣ,商業地域,80,400
27298,中古マンション等,,兵庫県,神戸市中央区,北野町,三ノ宮(ＪＲ),1997,15,35000000,,２ＬＤＫ,80,,,,ＲＣ,第２種中高層住居専用地域,60,200
27300,中古マンション等,,兵庫県,神戸市中央区,国香通,春日野道(阪急),2014,2,16000000,,１Ｋ,20,,,,ＲＣ,近隣商業地域,80,400
27301,中古マンション等,,兵庫県,神戸市中央区,雲井通,三ノ宮(ＪＲ),1999,7,11000000,,１Ｋ,15,,,,ＳＲＣ,商業地域,80,600
27302,中古マンション等,,兵庫県,神戸市中央区,雲井通,三ノ宮(ＪＲ),1999,7,13000000,,１ＤＫ,20,,,,ＳＲＣ,商業地域,80,600
27303,中古マンション等,,兵庫県,神戸市中央区,雲井通,三ノ宮(ＪＲ),2006,8,18000000,,１Ｋ,25,,,,ＲＣ,商業地域,80,600
27304,中古マンション等,,兵庫県,神戸市中央区,御幸通,三ノ宮(ＪＲ),1986,9,6400000,,１Ｒ,15,,,,ＳＲＣ,商業地域,80,600
27305,中古マンション等,,兵庫県,神戸市中央区,御幸通,三ノ宮(ＪＲ),2007,10,18000000,,１Ｋ,25,,,,ＲＣ,商業地域,80,600
27306,中古マンション等,,兵庫県,神戸市中央区,御幸通,三ノ宮(ＪＲ),2014,6,14000000,,１Ｋ,20,,,,ＲＣ,商業地域,80,600
27307,中古マンション等,,兵庫県,神戸市中央区,御幸通,三ノ宮(ＪＲ),2016,11,19000000,,１Ｋ,20,,,,ＲＣ,商業地域,80,600
27308,中古マンション等,,兵庫県,神戸市中央区,御幸通,三ノ宮(ＪＲ),1984,9,5000000,,１Ｒ,15,,,,ＳＲＣ,商業地域,80,600
27309,中古マンション等,,兵庫県,神戸市中央区,御幸通,三ノ宮(ＪＲ),2010,8,16000000,,１Ｋ,25,,,,ＲＣ,商業地域,80,600
27310,中古マンション等,,兵庫県,神戸市中央区,御幸通,三ノ宮(ＪＲ),2015,8,18000000,,１Ｋ,20,,,,ＲＣ,商業地域,80,600
27311,中古マンション等,,兵庫県,神戸市中央区,琴ノ緒町,三ノ宮(ＪＲ),2006,3,15000000,,１Ｋ,15,,,,ＲＣ,近隣商業地域,80,400
27312,中古マンション等,,兵庫県,神戸市中央区,琴ノ緒町,三ノ宮(ＪＲ),2006,3,16000000,,１Ｋ,15,,,,ＲＣ,近隣商業地域,80,400
27313,中古マンション等,,兵庫県,神戸市中央区,古湊通,神戸(兵庫),1984,5,18000000,,,65,,,,ＳＲＣ,商業地域,80,600
27314,中古マンション等,,兵庫県,神戸市中央区,栄町通,花隈,2013,3,18000000,,１Ｋ,20,,,,ＲＣ,商業地域,80,600
27315,中古マンション等,,兵庫県,神戸市中央区,東雲通,春日野道(阪急),1993,3,6400000,,１Ｋ,20,,,,ＲＣ,近隣商業地域,80,400
27316,中古マンション等,,兵庫県,神戸市中央区,下山手通,大倉山(兵庫),2011,5,14000000,,１Ｋ,20,,,,ＲＣ,近隣商業地域,80,400
27317,中古マンション等,,兵庫県,神戸市中央区,下山手通,県庁前(兵庫),2010,1,69000000,,,65,,,,ＲＣ,商業地域,80,500
27318,中古マンション等,,兵庫県,神戸市中央区,下山手通,県庁前(兵庫),2010,1,61000000,,３ＬＤＫ,70,,,,ＲＣ,商業地域,80,500
27319,中古マンション等,,兵庫県,神戸市中央区,下山手通,三ノ宮(ＪＲ),2015,8,32000000,,１ＬＤＫ,35,,,,ＲＣ,商業地域,80,500
27320,中古マンション等,,兵庫県,神戸市中央区,下山手通,三ノ宮(ＪＲ),2015,8,54000000,,,75,,,,ＲＣ,商業地域,80,500
27321,中古マンション等,,兵庫県,神戸市中央区,下山手通,元町(ＪＲ),2013,5,32000000,,１ＬＤＫ,40,,,,ＲＣ,商業地域,80,400
27322,中古マンション等,,兵庫県,神戸市中央区,橘通,高速神戸,2016,3,19000000,,１ＤＫ,30,,,,ＲＣ,,,
27323,中古マンション等,,兵庫県,神戸市中央区,橘通,神戸(兵庫),2010,5,14000000,,１Ｋ,20,,,,ＲＣ,商業地域,80,400
27324,中古マンション等,,兵庫県,神戸市中央区,筒井町,春日野道(阪急),2021,5,19000000,,１Ｋ,20,,,,ＲＣ,近隣商業地域,80,400
27325,中古マンション等,,兵庫県,神戸市中央区,筒井町,春日野道(阪急),2015,3,13000000,,１Ｋ,20,,,,ＲＣ,近隣商業地域,80,400
27326,中古マンション等,,兵庫県,神戸市中央区,中尾町,新神戸,1995,10,21000000,,,60,,,,ＲＣ,第１種中高層住居専用地域,60,150
27327,中古マンション等,,兵庫県,神戸市中央区,中山手通,県庁前(兵庫),2010,7,45000000,,,95,,,,ＲＣ,第２種住居地域,60,300
27328,中古マンション等,,兵庫県,神戸市中央区,中山手通,三ノ宮(ＪＲ),1998,6,26000000,,,55,,,,ＳＲＣ,商業地域,80,600
27329,中古マンション等,,兵庫県,神戸市中央区,中山手通,元町(ＪＲ),2008,5,56000000,,２ＬＤＫ,60,,,,ＲＣ,商業地域,80,500
27330,中古マンション等,,兵庫県,神戸市中央区,二宮町,三ノ宮(ＪＲ),2002,9,22000000,,２ＬＤＫ,60,,,,ＲＣ,近隣商業地域,80,300
27331,中古マンション等,,兵庫県,神戸市中央区,二宮町,三ノ宮(ＪＲ),2000,10,1900000,,オープンフロア,55,,,,ＲＣ,近隣商業地域,80,300
27332,中古マンション等,,兵庫県,神戸市中央区,二宮町,三ノ宮(ＪＲ),1996,9,24000000,,,60,,,,ＳＲＣ,近隣商業地域,80,300
27333,中古マンション等,,兵庫県,神戸市中央区,二宮町,三ノ宮(ＪＲ),2011,10,17000000,,１Ｋ,25,,,,ＲＣ,商業地域,80,600
27334,中古マンション等,,兵庫県,神戸市中央区,二宮町,三ノ宮(ＪＲ),2012,9,18000000,,１Ｋ,25,,,,ＲＣ,商業地域,80,300
27335,中古マンション等,,兵庫県,神戸市中央区,布引町,新神戸,2001,1,12000000,,１Ｋ,20,,,,ＳＲＣ,商業地域,80,600
27337,中古マンション等,,兵庫県,神戸市中央区,旗塚通,春日野道(阪急),1997,5,2300000,,,115,,,,ＲＣ,第２種中高層住居専用地域,60,200
27338,宅地(土地と建物),商業地,兵庫県,神戸市中央区,八幡通,三ノ宮(ＪＲ),1967,8,150000000,,,95,ほぼ台形,16.4,300,ＲＣ,商業地域,80,700
27339,中古マンション等,,兵庫県,神戸市中央区,花隈町,県庁前(兵庫),1996,4,25000000,,２ＬＤＫ,50,,,,ＳＲＣ,商業地域,80,500
27340,中古マンション等,,兵庫県,神戸市中央区,花隈町,花隈,2013,3,16000000,,,25,,,,ＲＣ,商業地域,80,400
27341,中古マンション等,,兵庫県,神戸市中央区,花隈町,元町(ＪＲ),1997,6,31000000,,３ＬＤＫ,60,,,,ＳＲＣ,商業地域,80,400
